Date,Close/Last,Volume,Open,High,Low
04/25/2018,$90.1908,13521913,$94.4917,$94.5559,$89.2921
04/24/2018,$94.2349,9264716,$94.1065,$94.8126,$93.3362
04/23/2018,$93.2078,9080466,$94.6842,$94.8768,$92.3733
04/20/2018,$93.3362,23573125,$95.9039,$96.61,$92.0523
04/19/2018,$89.8056,10589299,$87.7514,$90.2549,$87.4947
04/18/2018,$87.6872,5237283,$89.0995,$89.3562,$87.4305
04/17/2018,$88.5217,8999265,$85.8898,$89.0353,$85.7615
04/16/2018,$85.5689,7270724,$86.6602,$87.1737,$84.927
04/13/2018,$86.596,8774098,$86.0824,$87.8156,$85.7615
04/12/2018,$84.606,7947406,$83.6431,$85.0232,$83.2579
04/11/2018,$83.2579,6233298,$82.8728,$83.9634,$82.4876
04/10/2018,$83.7715,7197920,$83.5147,$84.3492,$83.1296
04/09/2018,$82.3592,8532221,$84.0924,$84.4776,$82.2951
04/06/2018,$83.8357,7853498,$85.5047,$86.4676,$83.0012
04/05/2018,$86.2108,6608925,$85.3121,$87.0453,$84.5097
04/04/2018,$85.2479,7135161,$82.2951,$85.3763,$82.1025
04/03/2018,$84.285,7469891,$84.2208,$84.3492,$82.1667
04/02/2018,$84.2208,8973906,$86.3392,$86.9169,$83.1937
03/29/2018,$86.5318,9310944,$87.1737,$87.6872,$85.6973
03/28/2018,$87.8156,17382138,$86.7885,$89.5488,$83.9962
03/27/2018,$86.275,19355938,$82.937,$88.0724,$82.2951
03/26/2018,$82.7444,12705900,$84.927,$84.9879,$81.7173
03/23/2018,$83.8999,10496410,$86.0182,$86.3386,$83.5789
03/22/2018,$85.6973,8894931,$88.265,$88.5217,$85.5047
03/21/2018,$89.0995,8139468,$87.6872,$89.613,$87.1095
03/20/2018,$87.5589,11108543,$90.5117,$90.5759,$87.4305
03/19/2018,$90.3191,7996228,$91.5388,$91.6672,$89.8698
03/16/2018,$91.8598,14302875,$92.0523,$92.5659,$90.9932
03/15/2018,$92.1807,5911458,$91.8598,$93.4004,$91.5388
03/14/2018,$91.603,7120189,$92.8227,$93.6572,$91.3783
03/13/2018,$92.6301,14825988,$94.2991,$94.6201,$92.0523
03/12/2018,$96.931,8769601,$96.4174,$98.4074,$96.0323
03/09/2018,$95.9039,8013456,$93.8497,$95.9681,$93.1436
03/08/2018,$93.2078,6106748,$93.0794,$93.9781,$92.5017
03/07/2018,$93.1436,10358918,$92.951,$93.6251,$91.0253
03/06/2018,$93.9781,7228418,$93.7214,$94.1707,$93.1436
03/05/2018,$92.5659,10466553,$91.0253,$94.0423,$90.6401
03/02/2018,$90.6401,9320183,$89.8056,$91.4104,$89.6772
03/01/2018,$89.9982,11478013,$90.8969,$91.5388,$89.5488
02/28/2018,$90.5759,11056665,$93.7214,$93.8176,$90.4475
02/27/2018,$93.0794,11602500,$94.1707,$97.4445,$93.0794
02/26/2018,$94.0423,18137613,$92.3733,$94.2028,$89.5488
02/23/2018,$93.0152,6605096,$93.272,$94.1707,$92.9831
02/22/2018,$93.8497,9808220,$93.272,$96.7384,$93.0152
02/21/2018,$93.0152,12257703,$94.4275,$94.5559,$92.7585
02/20/2018,$94.6201,7699074,$95.7755,$96.0965,$93.8497
02/16/2018,$96.61,8086589,$95.3262,$97.7655,$95.0694
02/15/2018,$95.3262,6842455,$95.8397,$97.1878,$94.8126
02/14/2018,$95.6471,10734279,$94.2991,$96.4816,$93.9781
02/13/2018,$94.1707,9205060,$94.6201,$94.941,$93.272
02/12/2018,$95.1336,9438944,$96.6742,$97.1878,$94.8768
02/09/2018,$95.9039,16126350,$94.2991,$96.4816,$91.3462
02/08/2018,$92.7585,16764475,$97.5087,$97.605,$92.7585
02/07/2018,$97.8939,9498264,$98.279,$99.6271,$97.8939
02/06/2018,$98.0223,15846275,$95.1336,$98.4716,$94.4275
02/05/2018,$95.7113,15260913,$99.3703,$100.3332,$95.7113
02/02/2018,$100.3974,10268493,$102.0022,$102.259,$100.1406
02/01/2018,$102.8367,6593138,$103.0935,$103.4145,$102.1948
01/31/2018,$103.7996,9590129,$103.0935,$104.4736,$102.6441
01/30/2018,$102.3874,8518728,$103.3503,$104.4415,$102.3874
01/29/2018,$104.5057,9254615,$102.8367,$105.4686,$102.5158
01/26/2018,$103.5428,11098544,$103.5428,$103.7354,$102.259
01/25/2018,$103.8638,11876613,$105.918,$106.6883,$103.5428
01/24/2018,$105.5328,20893938,$109.1276,$111.4385,$104.3132
01/23/2018,$108.4215,15084288,$104.6341,$109.3202,$104.4415
01/22/2018,$103.7996,16766588,$102.0664,$104.8267,$101.4245
01/19/2018,$104.3773,26753600,$106.8809,$107.3944,$102.8367
01/18/2018,$107.6512,21506675,$111.6953,$112.2089,$107.587
01/17/2018,$111.3743,23379138,$113.3001,$113.6211,$110.7966
01/16/2018,$116.8949,25686488,$117.601,$118.8207,$115.2901
01/12/2018,$120.4255,10878664,$122.7365,$122.929,$120.0725
01/11/2018,$122.0945,12456241,$123.4426,$124.4376,$121.9661
01/10/2018,$121.5104,10283084,$119.3342,$122.3513,$119.2701
01/09/2018,$119.1417,8290535,$117.6652,$119.7836,$116.253
01/08/2018,$117.3443,10250013,$119.8478,$120.0404,$116.1888
01/05/2018,$119.0133,9977354,$121.0674,$121.1316,$118.7565
01/04/2018,$118.9491,10305311,$117.9862,$119.5268,$117.4727
01/03/2018,$116.5098,10172451,$117.4727,$117.7294,$115.7395
01/02/2018,$115.4185,9685834,$112.8508,$115.4827,$112.5298
12/29/2017,$112.0163,9515825,$110.8608,$112.5298,$110.8608
12/28/2017,$111.4385,7612383,$111.3743,$111.6953,$110.7324
12/27/2017,$111.5669,7512764,$112.0805,$113.1717,$111.1176
12/26/2017,$111.8879,6913618,$112.0163,$113.3643,$111.6953
12/22/2017,$112.3372,5793861,$112.4014,$112.7224,$111.6953
12/21/2017,$112.1447,8481848,$112.0805,$113.5569,$111.936
12/20/2017,$112.0163,9417094,$113.1717,$113.3001,$111.4385
12/19/2017,$112.915,8182420,$114.0704,$114.263,$112.6582
12/18/2017,$114.0062,6729209,$114.7124,$115.8678,$113.9421
12/15/2017,$114.3914,11042614,$114.1346,$114.4556,$113.3643
12/14/2017,$113.2359,6060240,$114.0704,$114.3914,$113.2359
12/13/2017,$114.0062,5261553,$115.0333,$115.4827,$114.0062
12/12/2017,$114.9691,8351541,$113.3643,$115.8036,$113.3001
12/11/2017,$113.3001,7261664,$113.7495,$114.1988,$112.5298
12/08/2017,$113.6853,6803306,$113.8779,$114.3914,$113.3643
12/07/2017,$113.6853,6943851,$113.3643,$115.932,$113.1717
12/06/2017,$113.3643,5480491,$113.9421,$114.5198,$112.9792
12/05/2017,$114.0062,8222723,$115.4185,$115.6111,$113.4285
12/04/2017,$115.2259,8540674,$115.5469,$115.932,$114.7766
12/01/2017,$114.7766,10245350,$117.3443,$117.3443,$114.6482
11/30/2017,$117.4085,8499318,$119.1417,$119.3342,$116.7023
11/29/2017,$118.6281,6886794,$118.4355,$119.0133,$117.5368
11/28/2017,$118.1788,7003814,$116.6382,$118.3714,$115.932
11/27/2017,$116.3172,9852621,$117.7294,$118.7565,$116.1246
11/24/2017,$116.7665,3112213,$117.9862,$117.9862,$116.5098
11/22/2017,$116.5098,6846556,$114.7124,$117.1517,$114.5198
11/21/2017,$114.4556,9706250,$115.2259,$115.9962,$113.6211
11/20/2017,$115.4185,7987796,$116.3814,$116.3814,$114.4556
11/17/2017,$116.8949,7548780,$117.7294,$118.5639,$116.8949
11/16/2017,$117.1517,11168813,$118.6281,$118.6281,$115.8678
11/15/2017,$117.2159,18041725,$112.4014,$117.9862,$112.3372
11/14/2017,$114.9049,39048188,$120.6181,$121.1958,$112.0805
11/13/2017,$122.0945,32665488,$130.0544,$133.1999,$120.362
11/10/2017,$131.5309,12582950,$128.257,$132.7505,$127.7435
11/09/2017,$128.3212,6353883,$128.6422,$128.8412,$127.4225
11/08/2017,$129.1557,4958799,$129.7335,$130.4396,$128.8348
11/07/2017,$129.7335,5202719,$129.4767,$129.9902,$129.1557
11/06/2017,$129.2199,7569001,$131.7234,$131.7876,$128.899
11/03/2017,$129.2841,8473543,$127.8719,$130.5038,$127.4867
11/02/2017,$128.0003,10187026,$128.7064,$128.8669,$126.0103
11/01/2017,$128.5138,11409235,$128.8348,$131.7234,$128.1286
10/31/2017,$129.4125,12242070,$130.0544,$130.9531,$128.7064
10/30/2017,$131.0173,12296705,$132.3654,$133.0073,$130.0544
10/27/2017,$133.4566,12308435,$136.4737,$136.7305,$132.4937
10/26/2017,$136.8589,10697963,$138.4637,$138.9772,$136.0885
10/25/2017,$138.0143,13800838,$140.1969,$140.5178,$136.7305
10/24/2017,$140.5178,16650063,$141.9943,$143.2139,$139.6191
10/23/2017,$143.2781,23406188,$150.4677,$150.4677,$142.3794
10/20/2017,$152.9712,24013213,$142.1227,$153.0354,$141.8659
10/19/2017,$151.3664,9403805,$148.5419,$152.6503,$147.9642
10/18/2017,$148.4135,4365243,$148.9271,$149.4406,$148.0926
10/17/2017,$148.8629,7269314,$149.0555,$149.248,$147.6432
10/16/2017,$149.9542,6215079,$147.579,$150.7245,$147.1939
10/13/2017,$147.5148,5044871,$148.6061,$149.1197,$147.3865
10/12/2017,$147.9642,7545605,$147.9642,$148.221,$146.552
10/11/2017,$148.0926,10144781,$148.4777,$149.3764,$147.0013
10/10/2017,$149.9542,10122036,$152.1367,$153.1336,$149.6974
10/09/2017,$150.4035,17528275,$154.7044,$155.0254,$149.248
10/06/2017,$156.566,5079945,$156.6944,$157.5289,$154.897
10/05/2017,$157.5289,4339704,$156.566,$157.7215,$155.0254
10/04/2017,$157.1437,4013799,$159.7115,$159.7757,$156.8228
10/03/2017,$159.1979,4235340,$157.9783,$159.3905,$156.1809
10/02/2017,$157.7215,5302178,$155.4747,$157.9783,$154.7044
09/29/2017,$155.218,4196051,$155.4747,$155.9241,$154.1267
09/28/2017,$155.6031,4518644,$156.566,$156.9512,$155.0896
09/27/2017,$156.4376,7047688,$160.4818,$160.8027,$155.8599
09/26/2017,$160.0324,4819326,$161.4447,$161.8298,$159.9682
09/25/2017,$161.1879,5310168,$159.9682,$161.6372,$159.5253
09/22/2017,$159.6473,4963839,$159.4547,$160.7379,$159.0053
09/21/2017,$158.877,6507444,$156.1809,$159.4547,$155.1538
09/20/2017,$156.1167,4966666,$155.3464,$156.6944,$155.2822
09/19/2017,$155.3464,5665171,$157.0154,$157.0796,$154.1588
09/18/2017,$157.0154,6558188,$153.8057,$157.5931,$153.6132
09/15/2017,$153.6132,8317299,$154.7044,$155.1538,$152.4577
09/14/2017,$155.7315,5257523,$154.7044,$155.7957,$153.6773
09/13/2017,$154.7686,4819734,$153.6132,$155.218,$153.549
09/12/2017,$153.4848,6198801,$152.907,$153.4848,$152.2009
09/11/2017,$152.2651,5412470,$152.7786,$153.3564,$151.6232
09/08/2017,$152.907,5570089,$153.7415,$154.0625,$151.3664
09/07/2017,$154.1909,10007525,$157.3363,$157.5931,$152.9712
09/06/2017,$159.9682,6851054,$159.7757,$160.6102,$159.3263
09/05/2017,$158.9411,5842051,$160.8669,$160.8669,$157.7298
09/01/2017,$161.3805,7350986,$157.9141,$162.4076,$157.2079
08/31/2017,$157.5931,6896038,$156.6944,$158.556,$155.8599
08/30/2017,$155.8599,4233509,$157.2079,$157.2079,$155.0254
08/29/2017,$156.887,2988601,$156.1809,$157.0154,$155.8599
08/28/2017,$157.0796,2981411,$157.4647,$158.3409,$156.3092
08/25/2017,$157.2079,2844744,$156.566,$157.9141,$156.3092
08/24/2017,$155.9883,3190773,$156.8228,$157.5289,$155.9883
08/23/2017,$156.566,4311363,$157.4005,$157.6573,$156.213
08/22/2017,$157.9141,3737138,$157.7215,$158.8128,$157.1579
08/21/2017,$157.2079,5729261,$157.2079,$157.882,$156.1167
08/18/2017,$157.5931,4203443,$158.1066,$158.8128,$156.887
08/17/2017,$158.877,3823381,$160.9311,$161.1237,$158.6844
08/16/2017,$161.1237,3431515,$161.2521,$162.0866,$160.8027
08/15/2017,$161.3805,3412878,$161.8298,$162.5359,$161.1237
08/14/2017,$162.7927,3032646,$162.2792,$164.0124,$162.0866
08/11/2017,$161.7656,2397003,$163.0495,$163.3704,$161.7014
08/10/2017,$162.4076,3702668,$165.0395,$165.0395,$162.215
08/09/2017,$165.0395,3703026,$164.0124,$165.1036,$163.4346
08/08/2017,$164.0766,3375396,$164.5259,$166.1949,$163.7877
08/07/2017,$164.5259,2358710,$165.232,$165.553,$164.0124
08/04/2017,$165.4888,2914053,$165.2962,$165.9382,$164.4617
08/03/2017,$165.3604,3863271,$164.2691,$165.4888,$162.8569
08/02/2017,$163.8198,3369479,$163.3062,$164.1408,$162.9853
08/01/2017,$163.3062,5234991,$164.5259,$164.7185,$162.6001
07/31/2017,$164.3975,3823223,$163.9482,$164.9111,$163.6272
07/28/2017,$163.884,3535414,$166.0023,$166.1307,$163.0495
07/27/2017,$165.553,4979689,$164.2691,$165.6172,$163.8198
07/26/2017,$164.2691,5087164,$164.2691,$164.9111,$162.8569
07/25/2017,$163.3062,5749995,$164.1408,$165.1678,$162.7927
07/24/2017,$163.2421,7102840,$165.4888,$165.9382,$162.7285
07/21/2017,$166.3233,11320748,$162.9211,$166.9331,$162.1508
07/20/2017,$171.3303,6880304,$173.4487,$173.6413,$170.7526
07/19/2017,$172.9352,3093940,$172.3574,$173.5129,$172.2932
07/18/2017,$172.6142,3169929,$171.7797,$172.8068,$171.6192
07/17/2017,$172.1648,3459011,$171.7797,$172.55,$171.5229
07/14/2017,$171.9081,2617088,$171.6513,$172.6784,$171.5871
07/13/2017,$171.9723,3460620,$170.6242,$172.229,$170.1107
07/12/2017,$170.6242,6371113,$170.3674,$172.0686,$169.2762
07/11/2017,$169.3404,5152993,$167.0936,$169.7897,$166.3233
07/10/2017,$167.1578,5814846,$167.7355,$168.1207,$165.9382
07/07/2017,$167.8639,4970734,$168.5059,$168.8268,$166.7727
07/06/2017,$168.891,9575636,$172.4216,$173.6374,$167.543
07/05/2017,$175.5671,2655403,$176.7867,$176.9151,$174.7967
07/03/2017,$176.209,2583124,$174.3474,$177.1077,$173.7055
06/30/2017,$173.3845,3276684,$173.898,$174.54,$172.7426
06/29/2017,$173.4487,4584379,$174.3474,$175.9522,$171.9723
06/28/2017,$173.8339,3874214,$174.9893,$175.888,$173.6413
06/27/2017,$174.6684,5161841,$176.6583,$177.0756,$174.6042
06/26/2017,$177.2361,3561850,$177.1077,$177.6854,$176.5299
06/23/2017,$176.9793,3963276,$178.3915,$178.3915,$176.5299
06/22/2017,$176.8509,4547395,$178.2632,$178.6483,$176.7867
06/21/2017,$178.3273,4215356,$180.8951,$180.9592,$177.4607
06/20/2017,$180.5741,5942300,$184.2973,$184.3615,$180.2531
06/19/2017,$184.875,3786318,$185.9021,$186.1589,$184.4898
06/16/2017,$186.1589,10153899,$186.0305,$186.223,$183.7195
06/15/2017,$185.7737,5983063,$182.8208,$185.8379,$182.4999
06/14/2017,$184.1689,5130591,$182.8208,$184.875,$182.1147
06/13/2017,$182.6283,7344196,$186.9292,$187.1859,$181.9221
06/12/2017,$185.7737,17374050,$187.6995,$189.1759,$184.4257
06/09/2017,$179.3544,3168471,$177.3645,$179.547,$177.1077
06/08/2017,$177.1077,5096349,$177.557,$178.5841,$176.7225
06/07/2017,$177.6854,5439970,$179.4186,$179.4828,$175.888
06/06/2017,$179.2902,4213530,$179.6112,$179.9964,$178.5199
06/05/2017,$179.6112,5432286,$179.0977,$180.1889,$178.5199
06/02/2017,$178.9693,4621221,$178.9051,$179.3544,$177.3003
06/01/2017,$177.9422,4046960,$176.5941,$178.9436,$176.5299
05/31/2017,$175.7596,4453960,$175.4387,$176.1127,$174.54
05/30/2017,$175.6312,4554025,$175.3103,$176.209,$174.3474
05/26/2017,$176.209,3827764,$176.2732,$176.8509,$175.1819
05/25/2017,$176.4658,4905890,$178.3915,$179.0977,$176.0164
05/24/2017,$178.6483,6729216,$181.7937,$182.9492,$177.3003
05/23/2017,$181.537,2980065,$181.0876,$181.537,$180.4457
05/22/2017,$180.8951,3472569,$181.216,$181.6654,$180.1247
05/19/2017,$180.0605,6050805,$176.8509,$180.7988,$176.5299
05/18/2017,$176.4016,6055735,$174.9893,$177.4928,$173.9622
05/17/2017,$175.9522,6552768,$178.5841,$178.9051,$175.9522
05/16/2017,$179.9964,3680765,$181.3444,$181.537,$179.7396
05/15/2017,$180.8951,4939324,$180.1889,$181.2802,$179.547
05/12/2017,$181.4728,8548119,$182.0505,$182.6283,$178.7767
05/11/2017,$185.3243,3501424,$184.1047,$185.4527,$182.9492
05/10/2017,$184.2331,3255525,$185.6453,$185.7095,$183.5911
05/09/2017,$185.7095,2977976,$186.6724,$186.7366,$185.2602
05/08/2017,$186.6082,2701981,$187.1859,$187.7316,$186.1589
05/05/2017,$187.5711,2114229,$186.9934,$187.6995,$186.865
05/04/2017,$187.4427,2449361,$187.8921,$188.1488,$186.4798
05/03/2017,$187.6353,3360276,$185.6453,$188.0204,$185.196
05/02/2017,$186.0947,3941505,$186.223,$186.4798,$185.5811
05/01/2017,$185.7737,3001601,$186.223,$187.2501,$185.7095
04/28/2017,$186.0947,3007495,$186.8008,$187.1859,$185.7095
04/27/2017,$186.6724,4110731,$188.0204,$188.1488,$186.2872
04/26/2017,$187.8279,4659026,$189.4969,$189.6895,$187.8279
04/25/2017,$189.0475,4980796,$189.0475,$190.0104,$188.213
04/24/2017,$189.6895,6008749,$191.6152,$192.1288,$189.3043
04/21/2017,$189.6895,9038560,$194.3113,$195.0174,$189.0475
04/20/2017,$194.3113,4620309,$192.8991,$196.0445,$192.7707
04/19/2017,$192.5781,3319741,$191.872,$192.9633,$191.7436
04/18/2017,$191.551,3213105,$190.0104,$191.9362,$189.882
04/17/2017,$190.2672,2719151,$190.1388,$190.6523,$189.6895
04/13/2017,$189.7536,2496356,$190.6523,$191.2943,$189.6895
04/12/2017,$191.1017,3379399,$191.8078,$191.9362,$190.3314
04/11/2017,$192.8349,2754374,$192.5781,$193.2201,$191.551
04/10/2017,$192.6423,2311293,$193.0275,$194.0546,$192.3214
04/07/2017,$192.5139,2371513,$192.0646,$193.7978,$192.0646
04/06/2017,$192.1288,2691606,$192.5781,$193.7015,$192.0646
04/05/2017,$192.3855,3221076,$193.1559,$195.2742,$192.2572
04/04/2017,$192.7065,3132098,$191.9362,$193.1559,$190.6523
04/03/2017,$191.8078,3738964,$191.0375,$192.5781,$190.9412
03/31/2017,$191.2943,6348833,$191.6794,$192.8349,$190.9091
03/30/2017,$191.7436,4493370,$190.3956,$192.5139,$190.203
03/29/2017,$190.524,3444813,$189.4969,$190.7165,$189.1117
03/28/2017,$190.1388,3478954,$188.1488,$190.8449,$187.7637
03/27/2017,$188.9833,3622503,$189.0475,$189.4327,$187.7637
03/24/2017,$190.7807,3482183,$189.9462,$191.3585,$189.5611
03/23/2017,$190.1388,3083468,$189.3685,$190.8449,$188.5982
03/22/2017,$189.5611,3247988,$189.7536,$190.7165,$188.1488
03/21/2017,$188.6624,3350136,$191.6794,$191.6794,$188.3414
03/20/2017,$190.9091,2359679,$191.9362,$192.0646,$190.5882
03/17/2017,$191.8078,5450853,$191.6152,$192.8349,$191.1017
03/16/2017,$190.9733,2645419,$191.2943,$191.4227,$190.1388
03/15/2017,$191.0375,3142416,$189.6895,$191.4868,$189.1759
03/14/2017,$189.6253,2849408,$191.0375,$191.2301,$189.1759
03/13/2017,$191.6794,3729184,$194.0546,$194.2471,$191.2301
03/10/2017,$194.3755,7399915,$191.551,$195.3384,$190.203
03/09/2017,$190.3956,3242310,$190.9733,$191.4868,$189.7536
03/08/2017,$191.2943,4038011,$191.872,$192.193,$190.8449
03/07/2017,$191.6794,3745561,$192.1288,$192.4818,$191.2301
03/06/2017,$192.5781,2927093,$192.5781,$193.0917,$192.0646
03/03/2017,$193.3484,2498070,$193.7978,$193.9583,$192.8991
03/02/2017,$193.7978,3451759,$194.0546,$194.0546,$192.5781
03/01/2017,$193.7978,4604968,$192.4497,$194.8249,$191.4227
02/28/2017,$191.3585,4886549,$192.5139,$193.0917,$190.4598
02/27/2017,$192.193,2938690,$192.8991,$193.534,$191.9362
02/24/2017,$193.7978,3411859,$191.551,$193.7978,$191.1659
02/23/2017,$192.7065,3617986,$192.8349,$193.0917,$191.6152
02/22/2017,$194.6965,3761048,$195.9161,$196.1087,$194.2471
02/21/2017,$195.9161,3777903,$195.21,$196.3655,$194.7607
02/17/2017,$194.9533,2729483,$195.21,$195.4026,$193.862
02/16/2017,$195.4668,3241501,$194.8249,$195.5952,$194.5039
02/15/2017,$194.8249,3182599,$194.4397,$194.8249,$193.7336
02/14/2017,$194.3755,4378240,$193.4126,$194.3755,$192.0646
02/13/2017,$192.8349,4569111,$191.8078,$192.9633,$190.8449
02/10/2017,$190.7807,2846970,$190.9091,$190.9733,$189.6895
02/09/2017,$189.9462,2707639,$189.4969,$190.6523,$189.1117
02/08/2017,$188.9191,4014535,$189.4327,$189.6253,$187.8279
02/07/2017,$189.7536,2971868,$190.9733,$191.3585,$189.5611
02/06/2017,$190.3956,2939846,$190.524,$190.9733,$189.8178
02/03/2017,$190.6523,3887856,$191.2301,$191.2943,$189.6253
02/02/2017,$190.524,2713199,$189.882,$190.7165,$189.3685
02/01/2017,$190.5882,3208829,$190.8449,$191.3585,$189.7536
01/31/2017,$190.6523,4837406,$191.6152,$191.9362,$189.3685
01/30/2017,$192.3214,3276384,$192.3214,$193.2201,$191.1017
01/27/2017,$192.6423,3747476,$195.1458,$195.4026,$192.1609
01/26/2017,$194.6323,3345176,$195.4026,$195.7236,$193.4126
01/25/2017,$194.9533,4758106,$195.2742,$195.5952,$193.9583
01/24/2017,$192.5781,3991804,$191.6794,$192.9633,$191.4227
01/23/2017,$190.9733,7382456,$195.7878,$195.852,$189.882
01/20/2017,$195.9803,10407590,$197.4568,$198.3555,$194.5039
01/19/2017,$200.3454,4708650,$200.6022,$201.1799,$199.3184
01/18/2017,$200.4738,3087628,$200.3454,$201.1479,$199.8319
01/17/2017,$200.7306,3602126,$200.0887,$201.8861,$200.0245
01/13/2017,$201.3083,3039908,$201.3083,$201.8861,$200.6022
01/12/2017,$201.5009,3730155,$201.8861,$202.0145,$199.8319
01/11/2017,$202.0145,3534978,$200.538,$202.3354,$200.538
01/10/2017,$201.3725,3398204,$201.9503,$202.9773,$201.3725
01/09/2017,$201.9503,2654133,$203.1057,$203.2341,$201.7577
01/06/2017,$202.9131,2758735,$202.7206,$203.9402,$201.3083
01/05/2017,$202.3354,3231964,$202.6564,$203.8118,$200.9874
01/04/2017,$203.4909,2673545,$203.8118,$204.3254,$202.9773
01/03/2017,$203.4267,4008673,$203.2983,$204.3575,$201.5651
12/30/2016,$202.849,3180434,$203.0415,$204.1007,$202.2712
12/29/2016,$203.5551,2011273,$203.7477,$204.6265,$203.4909
12/28/2016,$203.4909,2314555,$204.3896,$205.2241,$203.2983
12/27/2016,$204.7747,1953909,$204.7105,$205.7055,$204.4538
12/23/2016,$204.6464,1873334,$204.5822,$205.0315,$203.9402
12/22/2016,$204.2612,3024095,$204.8389,$205.0957,$204.0044
12/21/2016,$206.2512,3494915,$206.7005,$206.9573,$205.7376
12/20/2016,$207.0215,4971690,$204.9031,$207.856,$204.8389
12/19/2016,$204.9031,4367360,$203.876,$205.4167,$203.523
12/16/2016,$203.8118,8960011,$202.3354,$204.5822,$201.9503
12/15/2016,$200.6664,5383924,$202.1428,$205.0957,$199.8319
12/14/2016,$202.207,5455504,$202.9131,$205.2883,$201.8219
12/13/2016,$203.7477,4229344,$204.7747,$205.4167,$202.9131
12/12/2016,$204.518,3835069,$203.2983,$205.3525,$203.2341
12/09/2016,$204.0044,3897150,$201.8861,$204.9031,$201.2441
12/08/2016,$202.3996,3507095,$202.849,$203.4909,$201.5651
12/07/2016,$202.849,4108116,$199.0616,$202.849,$198.548
12/06/2016,$200.0887,2196394,$200.2171,$200.538,$199.0616
12/05/2016,$199.7035,2758984,$201.7577,$201.8861,$199.3826
12/02/2016,$201.1799,2635521,$201.3083,$202.1428,$200.6664
12/01/2016,$201.5009,5587150,$196.6865,$201.9503,$196.5581
11/30/2016,$197.4568,5699673,$200.1529,$200.7306,$197.3926
11/29/2016,$199.3184,3927718,$200.7948,$201.2441,$198.869
11/28/2016,$200.6022,2587446,$201.1158,$201.7577,$200.3454
11/25/2016,$201.8219,1645280,$201.8861,$202.1428,$200.859
11/23/2016,$201.1799,3076194,$200.538,$201.4367,$200.1529
11/22/2016,$200.1529,3464489,$198.548,$200.538,$198.195
11/21/2016,$198.1629,2754225,$197.0074,$198.2271,$196.3013
11/18/2016,$196.879,3567889,$197.3926,$198.3555,$195.9161
11/17/2016,$197.6493,2227604,$197.0716,$198.1629,$196.8148
11/16/2016,$197.3284,3144355,$196.7507,$197.5531,$196.0445
11/15/2016,$197.3926,5007524,$195.6594,$197.521,$194.1187
11/14/2016,$195.852,4706413,$197.3284,$198.0351,$195.6915
11/11/2016,$197.1358,5329926,$195.7236,$197.521,$194.9533
11/10/2016,$195.21,10159521,$191.6152,$197.9703,$191.4868
11/09/2016,$190.203,6753133,$188.213,$191.3585,$186.6082
11/08/2016,$188.8549,4469876,$188.534,$190.1388,$188.0204
11/07/2016,$188.1488,5138493,$185.196,$188.2772,$185.0676
11/04/2016,$182.5641,4476958,$181.1518,$184.9392,$181.1518
11/03/2016,$181.537,2845380,$183.5911,$183.5911,$180.9592
11/02/2016,$182.885,3851804,$185.2602,$185.2602,$182.3073
11/01/2016,$185.3885,3996656,$186.1589,$187.4427,$184.2973
10/31/2016,$186.8008,5441919,$189.2401,$190.3314,$186.7366
10/28/2016,$187.5711,8437673,$185.3885,$189.9462,$185.3243
10/27/2016,$183.7837,3166933,$185.4527,$185.9021,$183.6553
10/26/2016,$185.3243,3044450,$183.527,$186.6082,$183.2702
10/25/2016,$183.9121,3304958,$185.7737,$186.223,$183.7195
10/24/2016,$185.6453,3887414,$186.1589,$187.5069,$185.5169
10/21/2016,$186.0305,7968805,$182.5641,$186.1589,$181.8579
10/20/2016,$186.6082,3546830,$186.8008,$187.4427,$185.9021
10/19/2016,$186.544,3643114,$186.544,$187.5711,$186.3514
10/18/2016,$186.0305,3442776,$186.3514,$186.6724,$185.5169
10/17/2016,$185.196,4966393,$185.5169,$186.0947,$184.2331
10/14/2016,$185.4527,3522471,$185.9021,$186.3514,$185.0034
10/13/2016,$184.6824,3548994,$184.7466,$185.5169,$183.9763
10/12/2016,$185.5169,2839798,$185.6453,$186.2872,$184.9392
10/11/2016,$185.6453,3865543,$184.554,$186.3514,$184.1689
10/10/2016,$185.2602,4194974,$186.1589,$188.1488,$184.9392
10/07/2016,$186.6724,4728025,$186.544,$187.4748,$185.6453
10/06/2016,$187.8921,3509813,$188.7266,$189.3685,$187.0576
10/05/2016,$189.3685,3114601,$189.4969,$190.6523,$188.7266
10/04/2016,$189.3685,3890699,$190.7165,$190.9733,$189.0475
10/03/2016,$190.2672,2472800,$189.1117,$190.6523,$188.7266
09/30/2016,$190.1388,4469159,$190.0104,$191.6152,$189.8499
09/29/2016,$189.5611,4853350,$191.3585,$193.2201,$188.9833
09/28/2016,$191.9362,3340426,$192.0646,$192.193,$190.0104
09/27/2016,$191.8078,3186343,$190.0104,$192.3855,$189.1759
09/26/2016,$189.6253,3235389,$191.2943,$191.3585,$189.4969
09/23/2016,$191.872,2849898,$192.7065,$192.8991,$191.3585
09/22/2016,$192.8349,3668670,$192.3214,$193.2842,$192.1288
09/21/2016,$191.6152,3624236,$190.9733,$192.0646,$189.9462
09/20/2016,$190.4598,3705293,$190.4598,$191.2943,$190.1388
09/19/2016,$188.9191,3809829,$191.1659,$192.3214,$188.7266
